PLANT_NAME,MATERIAL_NAME,Month,UNRESRICTED_STOCK_KT,Inbound_KT,Outbound_KT,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,DOWNGRADE_VALUE_LOST_PERCENT,Lag_Inv,Lag_Inb,Lag_Outb,Month_Number,Month_sin,Month_cos
CHINA-WAREHOUSE,MAT-0382,2024-05-01,0.9169,0.29700000000000004,1.11928,P-001,6,10,1.0958750000000002,1.6335000000000002,0.85528,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0382,2024-06-01,0.652525,0.61875,1.1797900000000001,P-001,6,10,0.9169,0.29700000000000004,1.11928,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0382,2024-07-01,0.1286,0.0,0.52392,P-001,6,10,0.652525,0.61875,1.1797900000000001,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0382,2024-08-01,0.0543,0.14850000000000002,0.22276,P-001,6,10,0.1286,0.0,0.52392,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0382,2024-09-01,0.055600000000000004,0.14850000000000002,0.14715,P-001,6,10,0.0543,0.14850000000000002,0.22276,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0382,2024-10-01,0.322275,0.5940000000000001,0.32727,P-001,6,10,0.055600000000000004,0.14850000000000002,0.14715,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0382,2024-11-01,0.032,0.0,0.2903,P-001,6,10,0.322275,0.5940000000000001,0.32727,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0382,2024-12-01,0.12412500000000001,0.0,0.00688,P-001,6,10,0.032,0.0,0.2903,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0383,2024-01-01,0.0,0.0,0.099,P-001,4,5,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0383,2024-02-01,0.0495,0.0,0.0,P-001,4,5,0.0,0.0,0.099,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0383,2024-03-01,0.02475,0.0,0.099,P-001,4,5,0.0495,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0383,2024-04-01,0.02055,0.0,0.0495,P-001,4,5,0.02475,0.0,0.099,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0383,2024-05-01,0.035675,0.0,0.024759999999999997,P-001,4,5,0.02055,0.0,0.0495,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0383,2024-06-01,0.035625,0.0,0.0,P-001,4,5,0.035675,0.0,0.024759999999999997,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0383,2024-07-01,0.019,0.0,0.016630000000000002,P-001,4,5,0.035625,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0383,2024-08-01,0.019,0.0,0.0,P-001,4,5,0.019,0.0,0.016630000000000002,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0383,2024-09-01,0.019,0.0,0.0,P-001,4,5,0.019,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0383,2024-10-01,0.021525,0.0,0.0,P-001,4,5,0.019,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0384,2024-01-01,0.02475,0.0,0.0,P-001,8,30,0.02475,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0384,2024-02-01,0.148425,0.14850000000000002,0.02475,P-001,8,30,0.02475,0.0,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0384,2024-03-01,0.321525,0.29700000000000004,0.22275,P-001,8,30,0.148425,0.14850000000000002,0.02475,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0384,2024-04-01,0.37095,0.12375,0.07425999999999999,P-001,8,30,0.321525,0.29700000000000004,0.22275,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0384,2024-05-01,0.3213,0.0,0.0495,P-001,8,30,0.37095,0.12375,0.07425999999999999,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0384,2024-06-01,0.2965,0.07425000000000001,0.099,P-001,8,30,0.3213,0.0,0.0495,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0384,2024-07-01,0.246975,0.0495,0.099,P-001,8,30,0.2965,0.07425000000000001,0.099,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0384,2024-08-01,0.147975,0.12375,0.099,P-001,8,30,0.246975,0.0495,0.099,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0384,2024-09-01,0.12305,0.0,0.14855000000000002,P-001,8,30,0.147975,0.12375,0.099,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0384,2024-10-01,0.22194999999999998,0.17325000000000002,0.0743,P-001,8,30,0.12305,0.0,0.14855000000000002,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0384,2024-11-01,0.1229,0.0495,0.09902,P-001,8,30,0.22194999999999998,0.17325000000000002,0.0743,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0384,2024-12-01,0.12287500000000001,0.0,0.0495,P-001,8,30,0.1229,0.0495,0.09902,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0385,2024-01-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0385,2024-02-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0385,2024-03-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0385,2024-04-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0385,2024-05-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0385,2024-06-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0385,2024-07-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0385,2024-08-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0385,2024-09-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0385,2024-10-01,0.00065,0.0,0.0,P-001,8,5,0.00065,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0386,2024-01-01,0.32745,0.023375,0.07703,P-001,2,10,0.23124999999999998,0.3135,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0386,2024-02-01,0.6394,0.02475,0.0,P-001,2,10,0.32745,0.023375,0.07703,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0386,2024-03-01,0.614525,0.0,0.04951,P-001,2,10,0.6394,0.02475,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0386,2024-04-01,0.51805,0.02475,0.09630999999999999,P-001,2,10,0.614525,0.0,0.04951,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0386,2024-05-01,0.501525,0.07425000000000001,0.041260000000000005,P-001,2,10,0.51805,0.02475,0.09630999999999999,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0386,2024-06-01,0.748725,0.198,0.025060000000000002,P-001,2,10,0.501525,0.07425000000000001,0.041260000000000005,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0386,2024-07-01,0.67295,0.0,0.07574,P-001,2,10,0.748725,0.198,0.025060000000000002,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0386,2024-08-01,0.6234,0.0495,0.0495,P-001,2,10,0.67295,0.0,0.07574,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0386,2024-09-01,0.61675,0.0,0.05612,P-001,2,10,0.6234,0.0495,0.0495,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0386,2024-10-01,0.36915000000000003,0.0,0.24753,P-001,2,10,0.61675,0.0,0.05612,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0386,2024-11-01,0.294175,0.0,0.07488,P-001,2,10,0.36915000000000003,0.0,0.24753,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0386,2024-12-01,0.219925,0.0,0.07425000000000001,P-001,2,10,0.294175,0.0,0.07488,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0387,2024-01-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0387,2024-02-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0387,2024-03-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0387,2024-04-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0387,2024-05-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0387,2024-06-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0387,2024-07-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0387,2024-08-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0387,2024-09-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0387,2024-10-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0387,2024-11-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0387,2024-12-01,0.0208,0.0,0.0,P-002,5,35,0.0208,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0388,2024-01-01,0.099,0.099,0.0,P-001,4,5,0.021725,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0388,2024-02-01,0.12375,0.22275,0.19801000000000002,P-001,4,5,0.099,0.099,0.0,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0388,2024-03-01,0.198,0.14850000000000002,0.09596,P-001,4,5,0.12375,0.22275,0.19801000000000002,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0388,2024-04-01,0.4797,0.4455,0.16373000000000001,P-001,4,5,0.198,0.14850000000000002,0.09596,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0388,2024-05-01,0.527825,0.17325000000000002,0.02613,P-001,4,5,0.4797,0.4455,0.16373000000000001,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0388,2024-06-01,0.5773,0.0,0.04951,P-001,4,5,0.527825,0.17325000000000002,0.02613,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0388,2024-07-01,0.05755,0.0,0.51976,P-001,4,5,0.5773,0.0,0.04951,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0388,2024-08-01,0.00805,0.0,0.0495,P-001,4,5,0.05755,0.0,0.51976,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0388,2024-09-01,0.00805,0.0,0.0,P-001,4,5,0.00805,0.0,0.0495,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0388,2024-10-01,0.001175,0.0,0.00688,P-001,4,5,0.00805,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0388,2024-11-01,0.001175,0.0,0.0,P-001,4,5,0.001175,0.0,0.00688,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0388,2024-12-01,0.001175,0.0,0.0,P-001,4,5,0.001175,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0389,2024-01-01,1.5766,0.8925,0.58202,P-002,5,40,1.266225,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0389,2024-02-01,1.26695,0.0,0.30965,P-002,5,40,1.5766,0.8925,0.58202,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0389,2024-03-01,0.925925,0.0,0.34102,P-002,5,40,1.26695,0.0,0.30965,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0389,2024-04-01,0.598125,0.0,0.32778,P-002,5,40,0.925925,0.0,0.34102,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0389,2024-05-01,0.629625,0.51,0.4785,P-002,5,40,0.598125,0.0,0.32778,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0389,2024-06-01,1.183275,1.071,0.51717,P-002,5,40,0.629625,0.51,0.4785,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0389,2024-07-01,2.273675,1.5299999999999998,0.43953,P-002,5,40,1.183275,1.071,0.51717,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0389,2024-08-01,1.85965,0.255,0.69428,P-002,5,40,2.273675,1.5299999999999998,0.43953,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0389,2024-09-01,1.20135,0.0,0.65816,P-002,5,40,1.85965,0.255,0.69428,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0389,2024-10-01,0.657,0.22949999999999998,0.54436,P-002,5,40,1.20135,0.0,0.65816,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0389,2024-11-01,0.57275,0.252,0.54321,P-002,5,40,0.657,0.22949999999999998,0.54436,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0389,2024-12-01,0.9535,0.8925,0.5339999999999999,P-002,5,40,0.57275,0.252,0.54321,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0390,2024-01-01,0.121775,0.539,0.10658000000000001,P-001,7,30,0.22835,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0390,2024-02-01,0.33065,0.0,0.08785,P-001,7,30,0.121775,0.539,0.10658000000000001,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0390,2024-03-01,0.47004999999999997,0.04675,0.10246,P-001,7,30,0.33065,0.0,0.08785,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0390,2024-04-01,0.4557,0.0,0.0611,P-001,7,30,0.47004999999999997,0.04675,0.10246,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0390,2024-05-01,0.31395,0.29700000000000004,0.14178000000000002,P-001,7,30,0.4557,0.0,0.0611,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0390,2024-06-01,0.42357500000000003,0.0,0.1874,P-001,7,30,0.31395,0.29700000000000004,0.14178000000000002,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0390,2024-07-01,0.24475,0.0,0.17885,P-001,7,30,0.42357500000000003,0.0,0.1874,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0390,2024-08-01,0.12005,0.0,0.12475,P-001,7,30,0.24475,0.0,0.17885,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0390,2024-09-01,0.000175,0.0,0.11991,P-001,7,30,0.12005,0.0,0.12475,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0390,2024-10-01,0.000175,0.0,0.0,P-001,7,30,0.000175,0.0,0.11991,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0390,2024-11-01,0.000175,0.0,0.0,P-001,7,30,0.000175,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0390,2024-12-01,0.074275,0.0,0.00015,P-001,7,30,0.000175,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0391,2024-03-01,0.0247,0.0,0.0,P-001,3,30,0.0247,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0391,2024-04-01,0.0247,0.0,0.0,P-001,3,30,0.0247,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0391,2024-05-01,0.0192,0.0,0.0055,P-001,3,30,0.0247,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0391,2024-06-01,0.019025,0.0,0.00018,P-001,3,30,0.0192,0.0,0.0055,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0391,2024-07-01,0.02245,0.004125,0.0007,P-001,3,30,0.019025,0.0,0.00018,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0391,2024-08-01,0.0,0.0,0.01833,P-001,3,30,0.02245,0.004125,0.0007,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0391,2024-09-01,0.0,0.004125,0.0,P-001,3,30,0.0,0.0,0.01833,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0391,2024-10-01,0.0,0.0,0.0,P-001,3,30,0.0,0.004125,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0391,2024-11-01,0.0,0.0,0.00414,P-001,3,30,0.0,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0392,2024-04-01,0.009,0.0,0.012979999999999998,P-001,2,20,0.022,0.0,0.00138,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0392,2024-05-01,0.007625,0.02475,0.00138,P-001,2,20,0.009,0.0,0.012979999999999998,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0392,2024-06-01,0.02615,0.0,0.006229999999999999,P-001,2,20,0.007625,0.02475,0.00138,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0392,2024-07-01,0.02485,0.0,0.0013,P-001,2,20,0.02615,0.0,0.006229999999999999,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0392,2024-08-01,0.02435,0.0,0.0005,P-001,2,20,0.02485,0.0,0.0013,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0392,2024-09-01,0.02415,0.0,0.0002,P-001,2,20,0.02435,0.0,0.0005,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0392,2024-10-01,0.02415,0.0,0.0,P-001,2,20,0.02415,0.0,0.0002,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0392,2024-11-01,0.02415,0.0,0.0,P-001,2,20,0.02415,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0392,2024-12-01,0.02415,0.0,0.0,P-001,2,20,0.02415,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0393,2024-06-01,0.196525,0.0,0.00096,P-001,5,25,0.098525,0.0,0.0003,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0393,2024-07-01,0.196525,0.0,0.0,P-001,5,25,0.196525,0.0,0.00096,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0393,2024-08-01,0.19119999999999998,0.0,0.00533,P-001,5,25,0.196525,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0393,2024-09-01,0.141675,0.0,0.049530000000000005,P-001,5,25,0.19119999999999998,0.0,0.00533,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0393,2024-10-01,0.141375,0.0,0.0003,P-001,5,25,0.141675,0.0,0.049530000000000005,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0393,2024-11-01,0.141375,0.0,0.0,P-001,5,25,0.141375,0.0,0.0003,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0393,2024-12-01,0.140875,0.0,0.0005,P-001,5,25,0.141375,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0394,2024-07-01,0.02475,0.0,0.0,P-001,4,10,0.02475,0.02475,0.0,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0394,2024-08-01,0.02475,0.0,0.0,P-001,4,10,0.02475,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0394,2024-09-01,0.02475,0.0,0.0,P-001,4,10,0.02475,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0394,2024-10-01,0.02475,0.0,0.0,P-001,4,10,0.02475,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0394,2024-11-01,0.02475,0.0,0.0,P-001,4,10,0.02475,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0396,2024-01-01,0.10667499999999999,0.0,0.04071,P-001,2,30,0.13874999999999998,0.0,0.0,1,0.49999999999999994,0.8660254037844387
CHINA-WAREHOUSE,MAT-0396,2024-02-01,0.10667499999999999,0.0,0.0,P-001,2,30,0.10667499999999999,0.0,0.04071,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0396,2024-03-01,0.10667499999999999,0.0,0.0,P-001,2,30,0.10667499999999999,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0396,2024-04-01,0.10665,0.0,2.9999999999999997e-05,P-001,2,30,0.10667499999999999,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0396,2024-05-01,0.10665,0.0,0.0,P-001,2,30,0.10665,0.0,2.9999999999999997e-05,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0396,2024-08-01,0.02475,0.0495,0.02475,P-001,2,30,0.10665,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0396,2024-09-01,0.02475,0.0,0.0,P-001,2,30,0.02475,0.0495,0.02475,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0396,2024-10-01,0.02475,0.0,0.0,P-001,2,30,0.02475,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0397,2024-02-01,0.02505,0.0,0.0004,P-002,9,20,0.02545,0.0,5e-05,2,0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0397,2024-03-01,0.02505,0.0,0.0,P-002,9,20,0.02505,0.0,0.0004,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0397,2024-04-01,0.0248,0.0,0.00025,P-002,9,20,0.02505,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0397,2024-05-01,0.02465,0.0,0.00015999999999999999,P-002,9,20,0.0248,0.0,0.00025,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0397,2024-06-01,0.024499999999999997,0.0,0.00015000000000000001,P-002,9,20,0.02465,0.0,0.00015999999999999999,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0397,2024-07-01,0.0243,0.0,0.00021,P-002,9,20,0.024499999999999997,0.0,0.00015000000000000001,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0397,2024-08-01,0.024125,0.0,0.00018,P-002,9,20,0.0243,0.0,0.00021,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0397,2024-09-01,0.024075,0.0,5e-05,P-002,9,20,0.024125,0.0,0.00018,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0397,2024-10-01,0.024075,0.0,0.0,P-002,9,20,0.024075,0.0,5e-05,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0397,2024-11-01,0.02405,0.0,2.9999999999999997e-05,P-002,9,20,0.024075,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0397,2024-12-01,0.022425,0.0,0.00163,P-002,9,20,0.02405,0.0,2.9999999999999997e-05,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0398,2024-03-01,0.116273,0.0,0.0,P-001,3,25,0.043975,0.0,0.0,3,1.0,6.123233995736766e-17
CHINA-WAREHOUSE,MAT-0398,2024-04-01,0.116273,0.0,0.0,P-001,3,25,0.116273,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
CHINA-WAREHOUSE,MAT-0398,2024-05-01,0.116525,0.0,0.0,P-001,3,25,0.116273,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
CHINA-WAREHOUSE,MAT-0398,2024-06-01,0.001333,0.0,0.11651,P-001,3,25,0.116525,0.0,0.0,6,1.2246467991473532e-16,-1.0
CHINA-WAREHOUSE,MAT-0398,2024-07-01,0.003715,0.0,0.0,P-001,3,25,0.001333,0.0,0.11651,7,-0.4999999999999998,-0.8660254037844388
CHINA-WAREHOUSE,MAT-0398,2024-08-01,0.008455,0.0,0.0,P-001,3,25,0.003715,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
CHINA-WAREHOUSE,MAT-0398,2024-09-01,0.005205,0.0,0.00694,P-001,3,25,0.008455,0.0,0.0,9,-1.0,-1.8369701987210297e-16
CHINA-WAREHOUSE,MAT-0398,2024-10-01,0.006285,0.0,0.0,P-001,3,25,0.005205,0.0,0.00694,10,-0.8660254037844386,0.5000000000000001
CHINA-WAREHOUSE,MAT-0398,2024-11-01,0.00864,0.0,0.0,P-001,3,25,0.006285,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
CHINA-WAREHOUSE,MAT-0398,2024-12-01,0.009761,0.0,0.0,P-001,3,25,0.00864,0.0,0.0,12,-2.4492935982947064e-16,1.0
CHINA-WAREHOUSE,MAT-0399,2024-07-01,1.302375,0.396,0.85072,P-001,3,15,1.683,0.4455,0.099,7,-0.4999999999999998,-0.8660254037844388
